MESS_DATUM,WINDGESCHWINDIGKEIT,SONNENSCHEINDAUER,NIEDERSCHLAGSHOEHE,LUFTDRUCK_NN,LUFTTEMPERATUR,LUFTFEUCHTIGKEIT,NORD,SUED,RAD_GESAMT
2017-12-15 10:00:00,400.0,0.0,0,9948.0,3.0,86.0,222.0,328.0,550.0
2017-12-15 12:00:00,510.0,0.0,0,9957.0,3.0,89.0,141.0,125.0,266.0
2017-12-15 23:00:00,630.0,0.0,0,10013.0,3.0,83.0,59.0,70.0,129.0
2017-12-16 03:00:00,630.0,0.0,0,10021.0,3.0,83.0,43.0,26.0,69.0
2017-12-16 09:00:00,1150.0,0.0,0,10045.0,3.0,84.0,27.0,34.0,61.0
2017-12-16 16:00:00,960.0,0.0,"0,08",10076.0,3.0,90.0,128.0,105.0,233.0
2017-12-16 22:00:00,1070.0,0.0,0,10109.0,3.0,88.0,49.0,78.0,127.0
2017-12-17 03:00:00,1000.0,0.0,0,10127.0,3.0,87.0,27.0,22.0,49.0
2017-12-18 04:00:00,520.0,0.0,0,10228.0,0.0,74.0,4.0,5.0,9.0
2017-12-18 05:00:00,610.0,0.0,0,10230.0,0.0,77.0,4.0,3.0,7.0
2017-12-18 06:00:00,630.0,0.0,0,10232.0,1.0,76.0,10.0,15.0,25.0
2017-12-18 07:00:00,760.0,0.0,0,10238.0,0.0,78.0,17.0,61.0,78.0
2017-12-18 08:00:00,750.0,0.0,0,10246.0,0.0,80.0,94.0,169.0,263.0
2017-12-18 17:00:00,580.0,0.0,0,10275.0,1.0,78.0,279.0,202.0,481.0
2017-12-18 18:00:00,510.0,0.0,0,10279.0,0.0,82.0,347.0,232.0,579.0
2017-12-18 19:00:00,580.0,0.0,0,10282.0,0.0,85.0,370.0,298.0,668.0
2017-12-18 20:00:00,680.0,0.0,0,10284.0,0.0,88.0,230.0,243.0,473.0
2017-12-18 21:00:00,790.0,0.0,0,10287.0,0.0,90.0,164.0,131.0,295.0
2017-12-18 22:00:00,780.0,0.0,0,10289.0,0.0,93.0,84.0,104.0,188.0
2017-12-18 23:00:00,790.0,0.0,0,10291.0,0.0,94.0,53.0,84.0,137.0
2017-12-19 00:00:00,830.0,0.0,0,10290.0,0.0,90.0,55.0,58.0,113.0
2017-12-19 01:00:00,820.0,0.0,0,10290.0,0.0,90.0,24.0,29.0,53.0
2017-12-19 02:00:00,680.0,0.0,0,10295.0,0.0,90.0,16.0,13.0,29.0
2017-12-19 03:00:00,600.0,0.0,0,10290.0,0.0,87.0,4.0,15.0,19.0
2017-12-20 00:00:00,370.0,0.0,0,10320.0,3.0,88.0,42.0,44.0,86.0
2017-12-20 02:00:00,140.0,0.0,0,10321.0,3.0,90.0,17.0,16.0,33.0
2017-12-21 08:00:00,1370.0,0.0,"0,11",10278.0,7.0,97.0,45.0,100.0,145.0
2017-12-21 16:00:00,1150.0,0.0,0,10290.0,7.0,86.0,175.0,153.0,328.0
2017-12-22 04:00:00,1370.0,0.0,0,10295.0,6.0,87.0,10.0,18.0,28.0
2017-12-22 14:00:00,1250.0,1.0,0,10296.0,7.0,77.0,148.0,135.0,283.0
2017-12-22 17:00:00,1380.0,0.0,0,10307.0,6.0,82.0,212.0,164.0,376.0
2017-12-23 01:00:00,1330.0,0.0,0,10298.0,5.0,85.0,33.0,34.0,67.0
2017-12-23 03:00:00,1370.0,0.0,0,10283.0,5.0,83.0,20.0,16.0,36.0
2017-12-23 17:00:00,1780.0,0.0,0,10207.0,9.0,84.0,82.0,89.0,171.0
2017-12-23 18:00:00,1820.0,0.0,0,10203.0,9.0,84.0,47.0,61.0,108.0
2017-12-24 03:00:00,1910.0,0.0,0,10182.0,10.0,80.0,9.0,6.0,15.0
2017-12-24 04:00:00,1820.0,0.0,0,10183.0,10.0,80.0,8.0,3.0,11.0
2017-12-24 05:00:00,1700.0,0.0,0,10186.0,10.0,79.0,3.0,6.0,9.0
2017-12-24 11:00:00,1630.0,0.0,0,10180.0,10.0,79.0,17.0,19.0,36.0
2017-12-25 02:00:00,1660.0,0.0,0,10169.0,10.0,75.0,13.0,16.0,29.0
2017-12-25 14:00:00,1060.0,0.0,0,10150.0,9.0,72.0,24.0,35.0,59.0
2017-12-27 01:00:00,1460.0,0.0,0,9992.0,3.0,83.0,8.0,13.0,21.0
2017-12-27 13:00:00,1200.0,2.0,0,9889.0,6.0,65.0,63.0,89.0,152.0
2017-12-28 04:00:00,540.0,0.0,0,9879.0,3.0,84.0,6.0,15.0,21.0
2017-12-28 05:00:00,650.0,0.0,0,9883.0,4.0,79.0,6.0,0.0,6.0
2017-12-28 17:00:00,1230.0,0.0,0,9972.0,4.0,77.0,128.0,109.0,237.0
2017-12-29 01:00:00,1460.0,0.0,0,10023.0,3.0,72.0,21.0,22.0,43.0
2017-12-29 03:00:00,1340.0,0.0,0,10035.0,3.0,72.0,13.0,9.0,22.0
2017-12-29 19:00:00,1290.0,0.0,0,10051.0,0.0,75.0,117.0,97.0,214.0
2017-12-29 20:00:00,1460.0,0.0,0,10051.0,0.0,75.0,81.0,130.0,211.0
2017-12-29 21:00:00,1390.0,0.0,0,10047.0,0.0,77.0,55.0,81.0,136.0
2017-12-29 22:00:00,1390.0,0.0,0,10048.0,0.0,79.0,36.0,39.0,75.0
2017-12-29 23:00:00,1450.0,0.0,0,10045.0,0.0,75.0,75.0,37.0,112.0
2017-12-30 00:00:00,1440.0,0.0,0,10044.0,0.0,76.0,32.0,41.0,73.0
2017-12-30 01:00:00,1500.0,0.0,0,10045.0,0.0,78.0,24.0,35.0,59.0
2017-12-30 02:00:00,1530.0,0.0,0,10045.0,0.0,78.0,21.0,19.0,40.0
2017-12-30 03:00:00,1540.0,0.0,0,10046.0,0.0,75.0,10.0,18.0,28.0
2017-12-30 04:00:00,1470.0,0.0,0,10044.0,0.0,75.0,17.0,3.0,20.0
2017-12-30 05:00:00,1410.0,0.0,0,10042.0,0.0,76.0,8.0,5.0,13.0
2017-12-30 06:00:00,1270.0,0.0,0,10045.0,0.0,75.0,15.0,2.0,17.0
2017-12-30 07:00:00,1250.0,0.0,0,10045.0,0.0,78.0,13.0,8.0,21.0
2017-12-30 17:00:00,1700.0,0.0,"0,25",9967.0,3.0,95.0,55.0,47.0,102.0
2017-12-30 18:00:00,1850.0,0.0,"0,24",9962.0,4.0,95.0,46.0,36.0,82.0
2017-12-31 12:00:00,1570.0,0.0,"0,28",10023.0,9.0,96.0,23.0,22.0,45.0
2017-12-31 23:00:00,1910.0,0.0,0,9983.0,12.0,71.0,11.0,18.0,29.0
2018-01-01 14:00:00,1340.0,0.0,0,10020.0,9.0,52.0,26.0,24.0,50.0
2018-01-01 17:00:00,1140.0,0.0,0,10021.0,8.0,66.0,50.0,56.0,106.0
2018-01-02 00:00:00,1240.0,0.0,0,10013.0,5.0,76.0,11.0,15.0,26.0
2018-01-02 01:00:00,1100.0,0.0,0,10012.0,5.0,75.0,6.0,11.0,17.0
2018-01-02 06:00:00,300.0,0.0,"0,3",10011.0,4.0,95.0,4.0,12.0,16.0
2018-01-02 08:00:00,830.0,0.0,"0,16",10041.0,4.0,89.0,36.0,70.0,106.0
2018-01-02 13:00:00,1120.0,0.0,"0,03",10078.0,6.0,87.0,69.0,69.0,138.0
2018-01-02 16:00:00,1050.0,0.0,"0,03",10096.0,6.0,85.0,118.0,82.0,200.0
2018-01-02 21:00:00,1040.0,0.0,0,10094.0,5.0,86.0,70.0,65.0,135.0
2018-01-02 23:00:00,1250.0,0.0,0,10078.0,4.0,86.0,38.0,40.0,78.0
2018-01-03 10:00:00,1530.0,0.0,0,9845.0,5.0,93.0,82.0,123.0,205.0
2018-01-03 12:00:00,1600.0,0.0,0,9839.0,7.0,88.0,63.0,65.0,128.0
2018-01-03 16:00:00,1670.0,0.0,"0,83",9867.0,6.0,87.0,134.0,103.0,237.0
2018-01-03 18:00:00,1950.0,0.0,"0,36",9868.0,6.0,87.0,130.0,100.0,230.0
2018-01-04 01:00:00,2110.0,0.0,"0,11",9895.0,7.0,79.0,6.0,11.0,17.0
2018-01-04 16:00:00,1230.0,0.0,"0,11",9946.0,7.0,82.0,163.0,127.0,290.0
2018-01-04 22:00:00,1470.0,0.0,"0,07",9897.0,6.0,91.0,58.0,59.0,117.0
2018-01-05 05:00:00,1860.0,0.0,0,9924.0,8.0,62.0,1.0,4.0,5.0
2018-01-05 07:00:00,1620.0,0.0,0,9939.0,7.0,69.0,14.0,50.0,64.0
2018-01-05 15:00:00,1400.0,0.0,0,9974.0,8.0,68.0,177.0,134.0,311.0
2018-01-05 19:00:00,1310.0,0.0,0,10003.0,7.0,74.0,308.0,228.0,536.0
2018-01-06 06:00:00,1190.0,0.0,0,10049.0,5.0,89.0,6.0,2.0,8.0
2018-01-06 07:00:00,1250.0,0.0,0,10055.0,5.0,88.0,14.0,9.0,23.0
2018-01-07 04:00:00,1020.0,0.0,0,10223.0,3.0,76.0,21.0,19.0,40.0
2018-01-07 07:00:00,1020.0,0.0,0,10260.0,2.0,79.0,10.0,8.0,18.0
2018-01-07 11:00:00,980.0,0.0,0,10301.0,2.0,70.0,59.0,44.0,103.0
2018-01-07 14:00:00,830.0,0.0,0,10309.0,2.0,70.0,67.0,100.0,167.0
2018-01-07 17:00:00,1210.0,0.0,0,10323.0,0.0,76.0,71.0,81.0,152.0
2018-01-07 18:00:00,1360.0,0.0,0,10329.0,0.0,77.0,77.0,71.0,148.0
2018-01-07 19:00:00,1450.0,0.0,0,10330.0,0.0,78.0,82.0,76.0,158.0
2018-01-07 20:00:00,1430.0,0.0,0,10333.0,0.0,79.0,62.0,46.0,108.0
2018-01-07 21:00:00,1300.0,0.0,0,10337.0,0.0,79.0,38.0,41.0,79.0
2018-01-07 22:00:00,1230.0,0.0,0,10337.0,0.0,80.0,42.0,42.0,84.0
2018-01-07 23:00:00,1270.0,0.0,0,10339.0,-1.0,82.0,25.0,24.0,49.0
2018-01-08 10:00:00,1520.0,31.0,0,10347.0,0.0,55.0,287.0,444.0,731.0
2018-01-08 15:00:00,1240.0,0.0,0,10335.0,0.0,48.0,152.0,134.0,286.0
2018-01-08 16:00:00,1420.0,0.0,0,10336.0,0.0,50.0,212.0,167.0,379.0
2018-01-08 17:00:00,1590.0,0.0,0,10333.0,0.0,53.0,259.0,174.0,433.0
2018-01-08 18:00:00,1910.0,0.0,0,10332.0,0.0,54.0,355.0,196.0,551.0
2018-01-08 19:00:00,1940.0,0.0,0,10330.0,0.0,56.0,434.0,271.0,705.0
2018-01-09 04:00:00,2590.0,0.0,0,10259.0,0.0,49.0,0.0,1.0,1.0
2018-01-09 05:00:00,2500.0,0.0,0,10249.0,0.0,45.0,0.0,6.0,6.0
2018-01-09 15:00:00,1810.0,0.0,0,10163.0,5.0,50.0,164.0,132.0,296.0
2018-01-10 01:00:00,1150.0,0.0,"0,23",10136.0,3.0,89.0,23.0,16.0,39.0
2018-01-10 11:00:00,480.0,0.0,0,10132.0,3.0,99.0,125.0,151.0,276.0
2018-01-10 18:00:00,240.0,0.0,0,10132.0,3.0,99.0,364.0,201.0,565.0
2018-01-11 04:00:00,500.0,0.0,0,10144.0,2.0,96.0,0.0,5.0,5.0
2018-01-11 06:00:00,340.0,0.0,"0,15",10148.0,2.0,97.0,10.0,15.0,25.0
2018-01-11 11:00:00,130.0,0.0,"0,68",10169.0,3.0,95.0,55.0,107.0,162.0
2018-01-11 17:00:00,220.0,0.0,0,10193.0,3.0,97.0,187.0,112.0,299.0
2018-01-12 03:00:00,330.0,0.0,0,10248.0,2.0,96.0,3.0,5.0,8.0
2018-01-12 15:00:00,630.0,0.0,0,10298.0,2.0,92.0,170.0,128.0,298.0
2018-01-12 23:00:00,930.0,0.0,0,10321.0,1.0,89.0,48.0,51.0,99.0
2018-01-13 00:00:00,940.0,0.0,0,10320.0,0.0,90.0,60.0,47.0,107.0
2018-01-13 01:00:00,970.0,0.0,0,10322.0,0.0,89.0,32.0,44.0,76.0
2018-01-13 02:00:00,970.0,0.0,0,10324.0,0.0,87.0,40.0,31.0,71.0
2018-01-13 03:00:00,1010.0,0.0,0,10323.0,0.0,87.0,31.0,28.0,59.0
2018-01-13 04:00:00,1000.0,0.0,0,10323.0,0.0,86.0,19.0,18.0,37.0
2018-01-13 05:00:00,1010.0,0.0,0,10321.0,0.0,85.0,10.0,7.0,17.0
2018-01-13 06:00:00,1230.0,0.0,0,10323.0,0.0,82.0,11.0,6.0,17.0
2018-01-13 07:00:00,1200.0,0.0,0,10324.0,0.0,81.0,17.0,7.0,24.0
2018-01-13 08:00:00,1140.0,0.0,0,10326.0,0.0,77.0,12.0,18.0,30.0
2018-01-13 09:00:00,1130.0,0.0,0,10331.0,0.0,76.0,24.0,21.0,45.0
2018-01-13 10:00:00,1200.0,7.0,0,10333.0,0.0,73.0,48.0,41.0,89.0
2018-01-13 11:00:00,1140.0,12.0,0,10332.0,0.0,74.0,56.0,68.0,124.0
2018-01-13 12:00:00,1000.0,0.0,0,10328.0,0.0,70.0,85.0,52.0,137.0
2018-01-13 13:00:00,1000.0,0.0,0,10325.0,0.0,67.0,86.0,68.0,154.0
2018-01-13 14:00:00,920.0,0.0,0,10320.0,0.0,65.0,106.0,90.0,196.0
2018-01-13 15:00:00,1140.0,0.0,0,10318.0,0.0,64.0,99.0,109.0,208.0
2018-01-13 16:00:00,1100.0,0.0,0,10321.0,0.0,65.0,95.0,118.0,213.0
2018-01-13 17:00:00,1050.0,0.0,0,10321.0,0.0,68.0,111.0,103.0,214.0
2018-01-13 18:00:00,1120.0,0.0,0,10320.0,0.0,68.0,89.0,92.0,181.0
2018-01-13 19:00:00,1210.0,0.0,0,10321.0,0.0,67.0,85.0,102.0,187.0
2018-01-13 20:00:00,1160.0,0.0,0,10322.0,0.0,67.0,81.0,94.0,175.0
2018-01-13 21:00:00,1160.0,0.0,0,10318.0,0.0,66.0,59.0,74.0,133.0
2018-01-13 22:00:00,1240.0,0.0,0,10312.0,0.0,66.0,51.0,64.0,115.0
2018-01-13 23:00:00,1290.0,0.0,0,10310.0,0.0,66.0,42.0,48.0,90.0
2018-01-14 08:00:00,1430.0,0.0,0,10304.0,-2.0,77.0,16.0,4.0,20.0
2018-01-14 10:00:00,1190.0,0.0,0,10300.0,0.0,71.0,33.0,32.0,65.0
2018-01-14 11:00:00,950.0,0.0,0,10304.0,0.0,70.0,49.0,37.0,86.0
2018-01-14 12:00:00,880.0,0.0,0,10299.0,0.0,69.0,38.0,49.0,87.0
2018-01-14 13:00:00,870.0,0.0,0,10295.0,0.0,69.0,51.0,41.0,92.0
2018-01-14 14:00:00,770.0,0.0,0,10292.0,0.0,69.0,78.0,65.0,143.0
2018-01-14 15:00:00,750.0,0.0,0,10291.0,0.0,70.0,69.0,71.0,140.0
2018-01-14 16:00:00,860.0,0.0,0,10290.0,-1.0,73.0,73.0,70.0,143.0
2018-01-15 09:00:00,1790.0,2.0,0,10200.0,0.0,76.0,230.0,523.0,753.0
2018-01-15 10:00:00,1710.0,30.0,0,10191.0,0.0,72.0,267.0,432.0,699.0
2018-01-16 01:00:00,1850.0,0.0,"0,29",9968.0,0.0,85.0,23.0,22.0,45.0
2018-01-16 02:00:00,1950.0,0.0,"0,39",9952.0,0.0,90.0,6.0,12.0,18.0
2018-01-16 03:00:00,1900.0,0.0,"0,89",9937.0,0.0,95.0,3.0,7.0,10.0
2018-01-16 04:00:00,1830.0,0.0,"2,11",9928.0,0.0,97.0,2.0,2.0,4.0
2018-01-16 11:00:00,1430.0,10.0,"0,37",9904.0,5.0,89.0,112.0,129.0,241.0
2018-01-16 15:00:00,1010.0,0.0,0,9885.0,5.0,84.0,130.0,101.0,231.0
2018-01-16 20:00:00,1540.0,0.0,0,9904.0,3.0,86.0,199.0,153.0,352.0
2018-01-17 01:00:00,1590.0,0.0,0,9912.0,2.0,82.0,22.0,19.0,41.0
2018-01-17 03:00:00,1280.0,0.0,0,9910.0,1.0,88.0,8.0,4.0,12.0
2018-01-17 04:00:00,1370.0,0.0,0,9908.0,1.0,88.0,4.0,1.0,5.0
2018-01-17 11:00:00,1270.0,0.0,0,9934.0,2.0,88.0,77.0,98.0,175.0
2018-01-17 14:00:00,1670.0,0.0,"1,52",9953.0,1.0,95.0,108.0,87.0,195.0
2018-01-18 09:00:00,1640.0,0.0,0,9952.0,3.0,77.0,173.0,380.0,553.0
2018-01-18 17:00:00,2060.0,0.0,"0,07",9835.0,4.0,88.0,179.0,97.0,276.0
2018-01-18 18:00:00,2370.0,0.0,"0,34",9865.0,2.0,88.0,194.0,106.0,300.0
2018-01-19 16:00:00,790.0,0.0,0,10076.0,4.0,78.0,242.0,144.0,386.0
2018-01-19 22:00:00,1170.0,0.0,0,10085.0,3.0,86.0,65.0,67.0,132.0
2018-01-20 20:00:00,310.0,0.0,0,10039.0,1.0,91.0,76.0,95.0,171.0
2018-01-20 21:00:00,470.0,0.0,0,10038.0,0.0,90.0,55.0,58.0,113.0
2018-01-20 22:00:00,460.0,0.0,0,10039.0,0.0,92.0,49.0,65.0,114.0
2018-01-20 23:00:00,440.0,0.0,0,10040.0,0.0,92.0,39.0,31.0,70.0
2018-01-21 00:00:00,340.0,0.0,0,10042.0,0.0,91.0,39.0,37.0,76.0
2018-01-21 01:00:00,350.0,0.0,0,10044.0,0.0,92.0,43.0,45.0,88.0
2018-01-21 02:00:00,380.0,0.0,0,10051.0,0.0,91.0,30.0,40.0,70.0
2018-01-21 03:00:00,400.0,0.0,0,10058.0,0.0,91.0,29.0,13.0,42.0
2018-01-21 04:00:00,460.0,0.0,0,10064.0,0.0,93.0,25.0,19.0,44.0
2018-01-21 05:00:00,570.0,0.0,0,10074.0,0.0,93.0,7.0,4.0,11.0
2018-01-21 06:00:00,520.0,0.0,0,10083.0,0.0,94.0,9.0,6.0,15.0
2018-01-21 07:00:00,420.0,0.0,0,10095.0,0.0,93.0,13.0,4.0,17.0
2018-01-21 08:00:00,360.0,0.0,0,10107.0,0.0,92.0,11.0,8.0,19.0
2018-01-21 09:00:00,230.0,0.0,0,10118.0,0.0,93.0,15.0,11.0,26.0
2018-01-21 10:00:00,330.0,0.0,0,10129.0,0.0,94.0,30.0,17.0,47.0
2018-01-21 11:00:00,160.0,0.0,0,10138.0,0.0,91.0,38.0,53.0,91.0
2018-01-21 21:00:00,370.0,0.0,0,10188.0,0.0,82.0,46.0,34.0,80.0
2018-01-21 22:00:00,500.0,0.0,0,10184.0,0.0,85.0,35.0,34.0,69.0
2018-01-21 23:00:00,540.0,0.0,0,10183.0,0.0,84.0,29.0,27.0,56.0
2018-01-22 00:00:00,560.0,0.0,0,10176.0,0.0,88.0,22.0,15.0,37.0
2018-01-22 01:00:00,610.0,0.0,0,10171.0,0.0,87.0,8.0,9.0,17.0
2018-01-22 02:00:00,670.0,0.0,0,10164.0,0.0,85.0,9.0,10.0,19.0
2018-01-22 03:00:00,750.0,0.0,0,10155.0,0.0,86.0,8.0,4.0,12.0
2018-01-22 04:00:00,790.0,0.0,0,10152.0,0.0,85.0,4.0,3.0,7.0
2018-01-22 05:00:00,920.0,0.0,0,10143.0,0.0,86.0,1.0,4.0,5.0
2018-01-22 06:00:00,1220.0,0.0,0,10137.0,0.0,85.0,7.0,11.0,18.0
2018-01-22 07:00:00,1270.0,0.0,0,10130.0,0.0,84.0,28.0,54.0,82.0
2018-01-22 08:00:00,1190.0,0.0,0,10133.0,0.0,80.0,84.0,165.0,249.0
2018-01-22 09:00:00,1140.0,0.0,0,10126.0,0.0,78.0,209.0,469.0,678.0
2018-01-22 16:00:00,1000.0,0.0,0,10099.0,2.0,64.0,185.0,142.0,327.0
2018-01-22 18:00:00,890.0,0.0,0,10109.0,1.0,77.0,312.0,178.0,490.0
2018-01-22 19:00:00,950.0,0.0,0,10114.0,0.0,83.0,349.0,230.0,579.0
2018-01-22 20:00:00,960.0,0.0,"0,07",10117.0,0.0,88.0,212.0,190.0,402.0
2018-01-22 21:00:00,890.0,0.0,0,10126.0,0.0,87.0,127.0,96.0,223.0
2018-01-22 22:00:00,710.0,0.0,0,10131.0,0.0,86.0,90.0,79.0,169.0
2018-01-22 23:00:00,590.0,0.0,0,10138.0,0.0,89.0,63.0,63.0,126.0
2018-01-23 00:00:00,410.0,0.0,0,10146.0,0.0,90.0,35.0,31.0,66.0
2018-01-23 01:00:00,300.0,0.0,0,10158.0,0.0,88.0,16.0,38.0,54.0
2018-01-23 02:00:00,210.0,0.0,0,10165.0,0.0,88.0,7.0,11.0,18.0
2018-01-23 03:00:00,160.0,0.0,0,10172.0,0.0,91.0,6.0,4.0,10.0
2018-01-23 04:00:00,220.0,0.0,0,10177.0,0.0,91.0,3.0,0.0,3.0
2018-01-23 05:00:00,210.0,0.0,0,10187.0,1.0,90.0,3.0,3.0,6.0
2018-01-23 06:00:00,130.0,0.0,0,10197.0,0.0,88.0,11.0,20.0,31.0
2018-01-23 07:00:00,80.0,0.0,0,10206.0,0.0,89.0,27.0,70.0,97.0
2018-01-23 08:00:00,140.0,0.0,0,10214.0,1.0,90.0,98.0,184.0,282.0
2018-01-24 04:00:00,1750.0,0.0,0,10180.0,6.0,94.0,3.0,1.0,4.0
2018-01-24 08:00:00,1620.0,0.0,0,10185.0,8.0,89.0,100.0,176.0,276.0
2018-01-26 08:00:00,60.0,0.0,"0,21",10149.0,6.0,95.0,53.0,109.0,162.0
2018-01-26 09:00:00,60.0,0.0,"0,03",10154.0,6.0,95.0,125.0,325.0,450.0
2018-01-26 10:00:00,170.0,0.0,0,10161.0,6.0,95.0,202.0,300.0,502.0
2018-01-27 04:00:00,550.0,0.0,0,10272.0,6.0,93.0,27.0,15.0,42.0
2018-01-27 12:00:00,710.0,0.0,0,10316.0,6.0,74.0,74.0,90.0,164.0
2018-01-28 00:00:00,1850.0,0.0,0,10250.0,6.0,80.0,44.0,51.0,95.0
2018-01-29 02:00:00,2010.0,0.0,"0,07",10223.0,10.0,93.0,7.0,4.0,11.0
2018-01-29 12:00:00,1720.0,0.0,0,10179.0,11.0,68.0,87.0,102.0,189.0
2018-01-29 21:00:00,1820.0,0.0,"0,4",10150.0,7.0,90.0,86.0,68.0,154.0
2018-01-31 01:00:00,830.0,0.0,0,10209.0,3.0,79.0,23.0,27.0,50.0
2018-01-31 03:00:00,920.0,0.0,0,10182.0,2.0,83.0,12.0,5.0,17.0
2018-01-31 11:00:00,1780.0,0.0,"1,57",10076.0,6.0,94.0,103.0,156.0,259.0
2018-02-01 10:00:00,1100.0,17.0,0,10004.0,5.0,67.0,260.0,437.0,697.0
2018-02-01 18:00:00,1040.0,0.0,0,10013.0,4.0,70.0,336.0,219.0,555.0
2018-02-01 20:00:00,1730.0,0.0,0,10018.0,3.0,72.0,251.0,231.0,482.0
2018-02-02 04:00:00,1190.0,0.0,0,10023.0,0.0,84.0,2.0,2.0,4.0
2018-02-02 05:00:00,1170.0,0.0,0,10025.0,0.0,86.0,7.0,5.0,12.0
2018-02-02 06:00:00,1330.0,0.0,0,10025.0,0.0,86.0,9.0,19.0,28.0
2018-02-02 07:00:00,1580.0,0.0,0,10029.0,0.0,86.0,15.0,65.0,80.0
2018-02-02 12:00:00,890.0,15.0,0,10028.0,5.0,63.0,138.0,118.0,256.0
2018-02-02 13:00:00,950.0,3.0,0,10027.0,5.0,63.0,144.0,117.0,261.0
2018-02-02 16:00:00,940.0,0.0,0,10028.0,4.0,77.0,212.0,178.0,390.0
2018-02-02 17:00:00,1000.0,0.0,0,10031.0,4.0,80.0,244.0,168.0,412.0
2018-02-03 06:00:00,680.0,0.0,0,10028.0,3.0,88.0,6.0,3.0,9.0
2018-02-03 16:00:00,610.0,0.0,0,10059.0,0.0,85.0,84.0,85.0,169.0
2018-02-03 17:00:00,410.0,0.0,0,10060.0,0.0,82.0,71.0,85.0,156.0
2018-02-03 18:00:00,470.0,0.0,0,10065.0,0.0,81.0,77.0,77.0,154.0
2018-02-03 19:00:00,470.0,0.0,0,10067.0,0.0,81.0,83.0,104.0,187.0
2018-02-03 20:00:00,420.0,0.0,0,10070.0,0.0,79.0,63.0,81.0,144.0
2018-02-03 21:00:00,430.0,0.0,0,10078.0,0.0,75.0,47.0,51.0,98.0
2018-02-03 22:00:00,360.0,0.0,0,10086.0,0.0,76.0,38.0,57.0,95.0
2018-02-03 23:00:00,560.0,0.0,0,10091.0,0.0,78.0,50.0,32.0,82.0
2018-02-04 00:00:00,400.0,0.0,0,10095.0,0.0,75.0,29.0,30.0,59.0
2018-02-04 01:00:00,490.0,0.0,0,10103.0,0.0,72.0,26.0,48.0,74.0
2018-02-04 02:00:00,500.0,0.0,0,10105.0,0.0,72.0,29.0,36.0,65.0
2018-02-04 03:00:00,530.0,0.0,0,10112.0,0.0,65.0,28.0,20.0,48.0
2018-02-04 04:00:00,560.0,0.0,0,10121.0,0.0,72.0,14.0,12.0,26.0
2018-02-04 09:00:00,580.0,29.0,0,10170.0,0.0,73.0,12.0,8.0,20.0
2018-02-04 12:00:00,300.0,60.0,0,10187.0,3.0,61.0,55.0,55.0,110.0
2018-02-04 13:00:00,290.0,37.0,0,10192.0,3.0,64.0,62.0,67.0,129.0
2018-02-04 16:00:00,420.0,0.0,0,10218.0,0.0,87.0,73.0,102.0,175.0
2018-02-04 17:00:00,410.0,0.0,0,10227.0,0.0,90.0,67.0,79.0,146.0
2018-02-04 18:00:00,520.0,0.0,0,10235.0,0.0,90.0,74.0,70.0,144.0
2018-02-04 19:00:00,750.0,0.0,"0,03",10242.0,0.0,93.0,80.0,56.0,136.0
2018-02-04 22:00:00,950.0,0.0,0,10263.0,0.0,91.0,28.0,36.0,64.0
2018-02-04 23:00:00,880.0,0.0,0,10266.0,0.0,90.0,39.0,24.0,63.0
2018-02-05 00:00:00,640.0,0.0,0,10271.0,0.0,92.0,21.0,19.0,40.0
2018-02-05 01:00:00,570.0,0.0,0,10274.0,0.0,89.0,10.0,7.0,17.0
2018-02-05 02:00:00,450.0,0.0,0,10278.0,0.0,90.0,12.0,6.0,18.0
2018-02-05 03:00:00,510.0,0.0,0,10281.0,0.0,90.0,7.0,5.0,12.0
2018-02-05 04:00:00,630.0,0.0,0,10286.0,0.0,88.0,3.0,3.0,6.0
2018-02-05 05:00:00,680.0,0.0,0,10292.0,0.0,88.0,5.0,7.0,12.0
2018-02-05 06:00:00,830.0,0.0,0,10294.0,0.0,88.0,10.0,13.0,23.0
2018-02-05 07:00:00,1010.0,0.0,0,10300.0,0.0,88.0,21.0,43.0,64.0
2018-02-05 08:00:00,950.0,0.0,0,10304.0,0.0,84.0,67.0,128.0,195.0
2018-02-05 09:00:00,800.0,0.0,0,10305.0,0.0,78.0,221.0,397.0,618.0
2018-02-05 10:00:00,570.0,21.0,0,10304.0,0.0,67.0,248.0,375.0,623.0
2018-02-05 11:00:00,450.0,48.0,0,10303.0,0.0,64.0,101.0,129.0,230.0
2018-02-05 12:00:00,500.0,14.0,0,10299.0,0.0,62.0,107.0,91.0,198.0
2018-02-05 15:00:00,570.0,34.0,0,10284.0,0.0,49.0,131.0,108.0,239.0
2018-02-05 16:00:00,580.0,0.0,0,10281.0,0.0,51.0,197.0,142.0,339.0
2018-02-05 17:00:00,590.0,0.0,0,10281.0,0.0,55.0,198.0,147.0,345.0
2018-02-05 18:00:00,670.0,0.0,0,10281.0,-1.0,63.0,275.0,190.0,465.0
2018-02-05 22:00:00,460.0,0.0,0,10267.0,-2.0,67.0,73.0,73.0,146.0
2018-02-06 10:00:00,360.0,44.0,0,10209.0,0.0,60.0,243.0,372.0,615.0
2018-02-06 11:00:00,350.0,60.0,0,10202.0,0.0,59.0,128.0,127.0,255.0
2018-02-06 12:00:00,470.0,56.0,0,10194.0,0.0,53.0,82.0,118.0,200.0
2018-02-06 14:00:00,530.0,60.0,0,10178.0,0.0,45.0,118.0,121.0,239.0
