INDEX;MESS_DATUM;LUFTTEMP_INT;LUFTTEMP_FLOAT;LUFTFEUCHTIGKEIT;
152460;2017121011;173;17,3;68;
152461;2017121010;173;17,3;67;
152462;2017121009;173;17,3;74;
152463;2017121008;173;17,3;75;
152464;2017121007;173;17,3;77;
152465;2017121006;173;17,3;77;
152466;2017121005;173;17,3;76;
152467;2017121004;173;17,3;82;
152468;2017121003;173;17,3;90;
152469;2017121002;173;17,3;91;
152470;2017121001;173;17,3;91;
152471;2017121000;173;17,3;90;
152472;2017120923;173;17,3;88;
152473;2017120922;173;17,3;92;
152474;2017120921;173;17,3;88;
152475;2017120920;173;17,3;78;
152476;2017120919;173;17,3;76;
152477;2017120918;173;17,3;79;
152478;2017120917;173;17,3;80;
152479;2017120916;173;17,3;81;
152480;2017120915;173;17,3;83;
152481;2017120914;173;17,3;85;
152482;2017120913;173;17,3;87;
152483;2017120912;173;17,3;92;
152484;2017120911;173;17,3;92;
152485;2017120910;173;17,3;91;
152486;2017120909;173;17,3;92;
152487;2017120908;173;17,3;94;
152488;2017120907;173;17,3;88;
152489;2017120906;173;17,3;87;
152490;2017120905;173;17,3;85;
152491;2017120904;173;17,3;82;
152492;2017120903;173;17,3;82;
152493;2017120902;173;17,3;84;
152494;2017120901;173;17,3;85;
152495;2017120900;173;17,3;83;
152496;2017120823;173;17,3;76;
152497;2017120822;173;17,3;78;
152498;2017120821;173;17,3;82;
152499;2017120820;173;17,3;90;
152500;2017120819;173;17,3;89;
152501;2017120818;173;17,3;89;
152502;2017120817;173;17,3;89;
152503;2017120816;173;17,3;61;
152504;2017120815;173;17,3;61;
152505;2017120814;173;17,3;61;
152506;2017120813;173;17,3;65;
152507;2017120812;173;17,3;69;
152508;2017120811;173;17,3;70;
152509;2017120810;173;17,3;74;
152510;2017120809;173;17,3;83;
152511;2017120808;173;17,3;83;
152512;2017120807;173;17,3;84;
152513;2017120806;173;17,3;87;
152514;2017120805;173;17,3;88;
152515;2017120804;173;17,3;88;
152516;2017120803;173;17,3;91;
152517;2017120802;173;17,3;92;
152518;2017120801;173;17,3;91;
152519;2017120800;173;17,3;88;
152520;2017120723;173;17,3;83;
152521;2017120722;173;17,3;86;
152522;2017120721;173;17,3;77;
152523;2017120720;173;17,3;63;
152524;2017120719;173;17,3;63;
152525;2017120718;173;17,3;65;
152526;2017120717;173;17,3;64;
152527;2017120716;173;17,3;64;
152528;2017120715;173;17,3;64;
152529;2017120714;173;17,3;64;
152530;2017120713;173;17,3;63;
152531;2017120712;173;17,3;62;
152532;2017120711;173;17,3;64;
152533;2017120710;173;17,3;68;
152534;2017120709;173;17,3;65;
152535;2017120708;173;17,3;71;
152536;2017120707;173;17,3;73;
152537;2017120706;173;17,3;71;
152538;2017120705;173;17,3;69;
152539;2017120704;173;17,3;66;
152540;2017120703;173;17,3;64;
152541;2017120702;173;17,3;65;
152542;2017120701;173;17,3;67;
152543;2017120700;173;17,3;69;
152544;2017120623;173;17,3;69;
152545;2017120622;173;17,3;70;
152546;2017120621;173;17,3;71;
152547;2017120620;173;17,3;70;
152548;2017120619;173;17,3;70;
152549;2017120618;173;17,3;70;
152550;2017120617;173;17,3;70;
152551;2017120616;173;17,3;70;
152552;2017120615;173;17,3;69;
152553;2017120614;173;17,3;70;
152554;2017120613;173;17,3;71;
152555;2017120612;173;17,3;70;
152556;2017120611;173;17,3;70;
152557;2017120610;173;17,3;71;
152558;2017120609;173;17,3;72;
152559;2017120608;173;17,3;71;
152560;2017120607;173;17,3;71;
152561;2017120606;173;17,3;73;
152562;2017120605;173;17,3;77;
152563;2017120604;173;17,3;76;
152564;2017120603;173;17,3;77;
152565;2017120602;173;17,3;73;
152566;2017120601;173;17,3;76;
152567;2017120600;173;17,3;82;
152568;2017120523;173;17,3;80;
152569;2017120522;173;17,3;80;
152570;2017120521;173;17,3;79;
152571;2017120520;173;17,3;79;
152572;2017120519;173;17,3;79;
152573;2017120518;173;17,3;81;
152574;2017120517;173;17,3;82;
152575;2017120516;173;17,3;87;
152576;2017120515;173;17,3;91;
152577;2017120514;173;17,3;92;
152578;2017120513;173;17,3;91;
152579;2017120512;173;17,3;88;
152580;2017120511;173;17,3;88;
152581;2017120510;173;17,3;87;
152582;2017120509;173;17,3;90;
152583;2017120508;173;17,3;91;
152584;2017120507;173;17,3;94;
152585;2017120506;173;17,3;96;
152586;2017120505;173;17,3;97;
152587;2017120504;173;17,3;97;
152588;2017120503;173;17,3;96;
152589;2017120502;173;17,3;91;
152590;2017120501;173;17,3;88;
152591;2017120500;173;17,3;86;
152592;2017120423;173;17,3;85;
152593;2017120422;173;17,3;83;
152594;2017120421;173;17,3;80;
152595;2017120420;173;17,3;79;
152596;2017120419;173;17,3;78;
152597;2017120418;173;17,3;78;
152598;2017120417;173;17,3;76;
152599;2017120416;173;17,3;80;
152600;2017120415;173;17,3;78;
152601;2017120414;173;17,3;78;
152602;2017120413;173;17,3;77;
152603;2017120412;173;17,3;79;
152604;2017120411;173;17,3;86;
152605;2017120410;173;17,3;86;
152606;2017120409;173;17,3;81;
152607;2017120408;173;17,3;84;
152608;2017120407;173;17,3;84;
152609;2017120406;173;17,3;86;
152610;2017120405;173;17,3;88;
152611;2017120404;173;17,3;91;
152612;2017120403;173;17,3;93;
152613;2017120402;173;17,3;95;
152614;2017120401;173;17,3;95;
152615;2017120400;173;17,3;94;
152616;2017120323;173;17,3;94;
152617;2017120322;173;17,3;96;
152618;2017120321;173;17,3;95;
152619;2017120320;173;17,3;96;
152620;2017120319;173;17,3;93;
152621;2017120318;173;17,3;94;
152622;2017120317;173;17,3;89;
152623;2017120316;173;17,3;89;
152624;2017120315;173;17,3;85;
152625;2017120314;173;17,3;80;
152626;2017120313;173;17,3;77;
152627;2017120312;173;17,3;73;
152628;2017120311;173;17,3;70;
152629;2017120310;173;17,3;76;
152630;2017120309;173;17,3;83;
152631;2017120308;173;17,3;88;
152632;2017120307;173;17,3;89;
152633;2017120306;173;17,3;92;
152634;2017120305;173;17,3;97;
152635;2017120304;173;17,3;96;
152636;2017120303;173;17,3;94;
152637;2017120302;173;17,3;94;
152638;2017120301;173;17,3;91;
152639;2017120300;173;17,3;88;
152640;2017120223;173;17,3;84;
152641;2017120222;173;17,3;83;
152642;2017120221;173;17,3;88;
152643;2017120220;173;17,3;83;
152644;2017120219;173;17,3;81;
152645;2017120218;173;17,3;82;
152646;2017120217;173;17,3;80;
152647;2017120216;173;17,3;77;
152648;2017120215;173;17,3;71;
152649;2017120214;173;17,3;73;
152650;2017120213;173;17,3;70;
152651;2017120212;173;17,3;72;
152652;2017120211;173;17,3;67;
152653;2017120210;173;17,3;81;
152654;2017120209;173;17,3;87;
152655;2017120208;173;17,3;86;
152656;2017120207;173;17,3;88;
152657;2017120206;173;17,3;88;
152658;2017120205;173;17,3;92;
152659;2017120204;173;17,3;92;
152660;2017120203;173;17,3;93;
152661;2017120202;173;17,3;94;
152662;2017120201;173;17,3;93;
152663;2017120200;173;17,3;93;
152664;2017120123;173;17,3;92;
152665;2017120122;173;17,3;93;
152666;2017120121;173;17,3;95;
152667;2017120120;173;17,3;91;
152668;2017120119;173;17,3;90;
152669;2017120118;173;17,3;86;
152670;2017120117;173;17,3;84;
152671;2017120116;173;17,3;82;
152672;2017120115;173;17,3;81;
152673;2017120114;173;17,3;81;
152674;2017120113;173;17,3;82;
152675;2017120112;173;17,3;83;
152676;2017120111;173;17,3;82;
152677;2017120110;173;17,3;85;
152678;2017120109;173;17,3;86;
152679;2017120108;173;17,3;87;
152680;2017120107;173;17,3;87;
152681;2017120106;173;17,3;88;
152682;2017120105;173;17,3;87;
152683;2017120104;173;17,3;85;
152684;2017120103;173;17,3;83;
152685;2017120102;173;17,3;81;
152686;2017120101;173;17,3;81;
152687;2017120100;173;17,3;81;
152688;2017113023;173;17,3;80;
152689;2017113022;173;17,3;83;
152690;2017113021;173;17,3;84;
152691;2017113020;173;17,3;84;
152692;2017113019;173;17,3;82;
152693;2017113018;173;17,3;83;
152694;2017113017;173;17,3;82;
152695;2017113016;173;17,3;83;
152696;2017113015;173;17,3;82;
152697;2017113014;173;17,3;77;
152698;2017113013;173;17,3;76;
152699;2017113012;173;17,3;73;
152700;2017113011;173;17,3;75;
152701;2017113010;173;17,3;78;
152702;2017113009;174;17,4;83;
152703;2017113008;174;17,4;87;
152704;2017113007;174;17,4;89;
152705;2017113006;174;17,4;90;
152706;2017113005;174;17,4;92;
152707;2017113004;174;17,4;91;
152708;2017113003;174;17,4;92;
152709;2017113002;174;17,4;93;
152710;2017113001;174;17,4;92;
152711;2017113000;174;17,4;89;
152712;2017112923;174;17,4;86;
152713;2017112922;174;17,4;83;
152714;2017112921;174;17,4;83;
152715;2017112920;174;17,4;83;
152716;2017112919;174;17,4;82;
152717;2017112918;174;17,4;80;
152718;2017112917;174;17,4;80;
152719;2017112916;174;17,4;80;
152720;2017112915;174;17,4;76;
152721;2017112914;174;17,4;73;
152722;2017112913;174;17,4;69;
152723;2017112912;174;17,4;67;
152724;2017112911;174;17,4;68;
152725;2017112910;174;17,4;75;
152726;2017112909;174;17,4;82;
152727;2017112908;174;17,4;83;
152728;2017112907;174;17,4;87;
152729;2017112906;174;17,4;84;
152730;2017112905;174;17,4;83;
152731;2017112904;174;17,4;81;
152732;2017112903;174;17,4;82;
152733;2017112902;174;17,4;80;
152734;2017112901;174;17,4;78;
152735;2017112900;174;17,4;77;
152736;2017112823;174;17,4;75;
152737;2017112822;174;17,4;75;
152738;2017112821;174;17,4;73;
152739;2017112820;174;17,4;75;
152740;2017112819;174;17,4;75;
152741;2017112818;174;17,4;75;
152742;2017112817;174;17,4;74;
152743;2017112816;174;17,4;75;
152744;2017112815;174;17,4;75;
152745;2017112814;174;17,4;71;
152746;2017112813;174;17,4;71;
152747;2017112812;174;17,4;76;
152748;2017112811;174;17,4;78;
152749;2017112810;174;17,4;82;
152750;2017112809;174;17,4;82;
152751;2017112808;174;17,4;85;
152752;2017112807;174;17,4;84;
152753;2017112806;174;17,4;85;
152754;2017112805;174;17,4;82;
152755;2017112804;174;17,4;83;
152756;2017112803;174;17,4;83;
152757;2017112802;174;17,4;85;
152758;2017112801;174;17,4;89;
152759;2017112800;174;17,4;91;
152760;2017112723;174;17,4;89;
152761;2017112722;174;17,4;90;
152762;2017112721;174;17,4;92;
152763;2017112720;174;17,4;91;
152764;2017112719;174;17,4;91;
152765;2017112718;174;17,4;91;
152766;2017112717;174;17,4;90;
152767;2017112716;174;17,4;89;
152768;2017112715;174;17,4;86;
152769;2017112714;174;17,4;72;
152770;2017112713;174;17,4;68;
152771;2017112712;174;17,4;70;
152772;2017112711;174;17,4;73;
152773;2017112710;174;17,4;79;
152774;2017112709;174;17,4;78;
152775;2017112708;174;17,4;83;
152776;2017112707;174;17,4;84;
152777;2017112706;174;17,4;80;
152778;2017112705;174;17,4;76;
152779;2017112704;174;17,4;76;
152780;2017112703;174;17,4;78;
152781;2017112702;174;17,4;80;
152782;2017112701;174;17,4;82;
152783;2017112700;174;17,4;83;
152784;2017112623;174;17,4;82;
152785;2017112622;174;17,4;87;
152786;2017112621;174;17,4;86;
152787;2017112620;174;17,4;85;
152788;2017112619;174;17,4;88;
152789;2017112618;174;17,4;90;
152790;2017112617;174;17,4;88;
152791;2017112616;174;17,4;81;
152792;2017112615;174;17,4;76;
152793;2017112614;174;17,4;75;
152794;2017112613;174;17,4;73;
152795;2017112612;174;17,4;74;
152796;2017112611;174;17,4;75;
152797;2017112610;174;17,4;81;
152798;2017112609;174;17,4;84;
152799;2017112608;174;17,4;87;
152800;2017112607;174;17,4;88;
152801;2017112606;174;17,4;87;
152802;2017112605;174;17,4;90;
152803;2017112604;174;17,4;93;
152804;2017112603;174;17,4;88;
152805;2017112602;174;17,4;89;
152806;2017112601;174;17,4;88;
152807;2017112600;174;17,4;88;
152808;2017112523;174;17,4;90;
152809;2017112522;174;17,4;90;
152810;2017112521;174;17,4;87;
152811;2017112520;174;17,4;85;
152812;2017112519;174;17,4;91;
152813;2017112518;174;17,4;92;
152814;2017112517;174;17,4;93;
152815;2017112516;174;17,4;91;
152816;2017112515;174;17,4;91;
152817;2017112514;174;17,4;90;
152818;2017112513;174;17,4;92;
152819;2017112512;174;17,4;92;
152820;2017112511;174;17,4;93;
152821;2017112510;174;17,4;95;
152822;2017112509;174;17,4;95;
152823;2017112508;174;17,4;96;
152824;2017112507;174;17,4;96;
152825;2017112506;174;17,4;96;
152826;2017112505;174;17,4;96;
152827;2017112504;174;17,4;94;
152828;2017112503;174;17,4;95;
152829;2017112502;174;17,4;94;
152830;2017112501;174;17,4;93;
152831;2017112500;174;17,4;94;
152832;2017112423;174;17,4;90;
152833;2017112422;174;17,4;89;
152834;2017112421;174;17,4;91;
152835;2017112420;174;17,4;88;
152836;2017112419;174;17,4;88;
152837;2017112418;174;17,4;86;
152838;2017112417;174;17,4;89;
152839;2017112416;174;17,4;89;
152840;2017112415;174;17,4;86;
152841;2017112414;174;17,4;86;
152842;2017112413;174;17,4;65;
152843;2017112412;174;17,4;62;
152844;2017112411;174;17,4;61;
152845;2017112410;174;17,4;69;
152846;2017112409;174;17,4;75;
152847;2017112408;174;17,4;77;
152848;2017112407;174;17,4;81;
152849;2017112406;174;17,4;81;
152850;2017112405;174;17,4;83;
152851;2017112404;174;17,4;82;
152852;2017112403;174;17,4;77;
152853;2017112402;174;17,4;76;
152854;2017112401;174;17,4;80;
152855;2017112400;174;17,4;72;
152856;2017112323;174;17,4;70;
152857;2017112322;174;17,4;68;
152858;2017112321;174;17,4;67;
152859;2017112320;174;17,4;68;
152860;2017112319;174;17,4;65;
152861;2017112318;174;17,4;63;
152862;2017112317;174;17,4;62;
152863;2017112316;174;17,4;61;
152864;2017112315;174;17,4;60;
152865;2017112314;174;17,4;62;
152866;2017112313;174;17,4;61;
152867;2017112312;174;17,4;62;
152868;2017112311;174;17,4;61;
152869;2017112310;174;17,4;66;
152870;2017112309;174;17,4;71;
152871;2017112308;174;17,4;78;
152872;2017112307;174;17,4;81;
152873;2017112306;174;17,4;85;
152874;2017112305;174;17,4;86;
152875;2017112304;174;17,4;88;
152876;2017112303;174;17,4;88;
152877;2017112302;174;17,4;90;
152878;2017112301;174;17,4;89;
152879;2017112300;174;17,4;88;
152880;2017112223;174;17,4;89;
152881;2017112222;174;17,4;88;
152882;2017112221;174;17,4;87;
152883;2017112220;174;17,4;82;
152884;2017112219;174;17,4;81;
152885;2017112218;174;17,4;77;
152886;2017112217;174;17,4;78;
152887;2017112216;174;17,4;79;
152888;2017112215;174;17,4;78;
152889;2017112214;174;17,4;79;
152890;2017112213;174;17,4;79;
152891;2017112212;174;17,4;81;
152892;2017112211;174;17,4;83;
152893;2017112210;174;17,4;84;
152894;2017112209;174;17,4;87;
152895;2017112208;174;17,4;92;
152896;2017112207;174;17,4;91;
152897;2017112206;174;17,4;91;
152898;2017112205;174;17,4;93;
152899;2017112204;174;17,4;95;
152900;2017112203;174;17,4;99;
152901;2017112202;174;17,4;98;
152902;2017112201;174;17,4;98;
152903;2017112200;174;17,4;98;
152904;2017112123;174;17,4;98;
152905;2017112122;174;17,4;97;
152906;2017112121;174;17,4;97;
152907;2017112120;174;17,4;97;
152908;2017112119;174;17,4;95;
152909;2017112118;174;17,4;95;
152910;2017112117;174;17,4;94;
152911;2017112116;174;17,4;93;
152912;2017112115;174;17,4;92;
152913;2017112114;174;17,4;92;
152914;2017112113;174;17,4;91;
152915;2017112112;174;17,4;92;
152916;2017112111;174;17,4;93;
152917;2017112110;174;17,4;92;
152918;2017112109;174;17,4;93;
152919;2017112108;174;17,4;95;
152920;2017112107;174;17,4;94;
152921;2017112106;174;17,4;93;
152922;2017112105;174;17,4;92;
152923;2017112104;174;17,4;92;
152924;2017112103;174;17,4;91;
152925;2017112102;174;17,4;90;
152926;2017112101;174;17,4;91;
152927;2017112100;174;17,4;88;
152928;2017112023;174;17,4;90;
152929;2017112022;174;17,4;90;
152930;2017112021;174;17,4;86;
152931;2017112020;174;17,4;88;
152932;2017112019;174;17,4;89;
152933;2017112018;174;17,4;88;
152934;2017112017;174;17,4;90;
152935;2017112016;174;17,4;85;
152936;2017112015;174;17,4;78;
152937;2017112014;174;17,4;77;
152938;2017112013;174;17,4;77;
152939;2017112012;174;17,4;76;
152940;2017112011;174;17,4;76;
152941;2017112010;174;17,4;79;
152942;2017112009;174;17,4;82;
152943;2017112008;174;17,4;83;
152944;2017112007;174;17,4;85;
152945;2017112006;174;17,4;87;
152946;2017112005;174;17,4;92;
152947;2017112004;174;17,4;88;
152948;2017112003;174;17,4;78;
152949;2017112002;174;17,4;78;
152950;2017112001;174;17,4;81;
152951;2017112000;174;17,4;78;
152952;2017111923;174;17,4;76;
152953;2017111922;174;17,4;75;
152954;2017111921;174;17,4;78;
152955;2017111920;174;17,4;79;
152956;2017111919;174;17,4;83;
152957;2017111918;174;17,4;85;
152958;2017111917;174;17,4;87;
152959;2017111916;174;17,4;82;
152960;2017111915;174;17,4;80;
152961;2017111914;174;17,4;82;
152962;2017111913;174;17,4;85;
152963;2017111912;174;17,4;78;
152964;2017111911;174;17,4;81;
152965;2017111910;174;17,4;77;
152966;2017111909;174;17,4;79;
152967;2017111908;174;17,4;80;
152968;2017111907;174;17,4;81;
152969;2017111906;174;17,4;80;
152970;2017111905;174;17,4;80;
152971;2017111904;174;17,4;82;
152972;2017111903;174;17,4;85;
152973;2017111902;174;17,4;84;
152974;2017111901;174;17,4;83;
152975;2017111900;174;17,4;84;
152976;2017111823;174;17,4;85;
152977;2017111822;174;17,4;86;
152978;2017111821;174;17,4;86;
152979;2017111820;174;17,4;86;
152980;2017111819;174;17,4;85;
152981;2017111818;174;17,4;88;
152982;2017111817;174;17,4;89;
152983;2017111816;174;17,4;80;
152984;2017111815;174;17,4;67;
152985;2017111814;174;17,4;63;
152986;2017111813;175;17,5;64;
152987;2017111812;175;17,5;67;
152988;2017111811;175;17,5;66;
152989;2017111810;175;17,5;70;
152990;2017111809;175;17,5;73;
152991;2017111808;175;17,5;75;
152992;2017111807;175;17,5;79;
152993;2017111806;175;17,5;78;
152994;2017111805;175;17,5;79;
152995;2017111804;175;17,5;80;
152996;2017111803;175;17,5;83;
152997;2017111802;175;17,5;83;
152998;2017111801;175;17,5;83;
152999;2017111800;175;17,5;86;
153000;2017111723;175;17,5;85;
153001;2017111722;175;17,5;85;
153002;2017111721;175;17,5;80;
153003;2017111720;175;17,5;76;
153004;2017111719;175;17,5;73;
153005;2017111718;175;17,5;72;
153006;2017111717;175;17,5;69;
153007;2017111716;175;17,5;67;
153008;2017111715;175;17,5;61;
153009;2017111714;175;17,5;53;
153010;2017111713;175;17,5;54;
153011;2017111712;175;17,5;59;
153012;2017111711;175;17,5;67;
153013;2017111710;175;17,5;78;
153014;2017111709;175;17,5;86;
153015;2017111708;175;17,5;89;
153016;2017111707;175;17,5;93;
153017;2017111706;175;17,5;93;
153018;2017111705;175;17,5;94;
153019;2017111704;175;17,5;96;
153020;2017111703;175;17,5;93;
153021;2017111702;175;17,5;94;
153022;2017111701;175;17,5;91;
153023;2017111700;175;17,5;91;
153024;2017111623;175;17,5;88;
153025;2017111622;175;17,5;89;
153026;2017111621;175;17,5;87;
153027;2017111620;175;17,5;86;
153028;2017111619;175;17,5;84;
153029;2017111618;175;17,5;83;
153030;2017111617;175;17,5;81;
153031;2017111616;175;17,5;83;
153032;2017111615;175;17,5;83;
153033;2017111614;175;17,5;81;
153034;2017111613;175;17,5;83;
153035;2017111612;175;17,5;88;
153036;2017111611;175;17,5;88;
153037;2017111610;175;17,5;92;
153038;2017111609;175;17,5;97;
153039;2017111608;175;17,5;97;
153040;2017111607;175;17,5;96;
153041;2017111606;175;17,5;98;
153042;2017111605;175;17,5;95;
153043;2017111604;175;17,5;95;
153044;2017111603;175;17,5;95;
153045;2017111602;175;17,5;95;
